Fuel system status: Fuel system 2	Short Term Fuel Trim - Bank 1 [%]	Long Term Fuel Trim - Bank 1 [%]	Bank 1 - Sensor 1 (O2S): Short Term Fuel Trim [%]	Bank 1 - Sensor 2 (O2S): Short Term Fuel Trim [%]	Engine RPM [RPM]	Air Flow Rate from Mass Flow Sensor [lb/min]	Intake Air Temperature [°F]	Absolute Throttle Position [%]	Vehicle Speed Sensor [mph]	Ignition Timing Advance for #1 Cylinder	Engine Coolant Temperature [°F]	Battery voltage [V]	Calculated engine load [%]	Bank 1 - Sensor 2 (O2S): Oxygen Sensor Output Voltage [V]	Bank 1 - Sensor 1 (O2S): Oxygen Sensor Output Voltage [V]	Fuel consumption [MPG]	Time
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string
					class	class	class	class	class	class	class	class	class	class	class	class	meta
	18.8	19.5	18.8		1060.0	0.5	93.0	10.6	0.0	13.5	159.0	14.0	18.8	0.455	0.295	0.0	13:29:04.599
	18.8	19.5	18.8		1091.0	0.5	93.0	10.6	0.0	13.5	159.0	14.0	18.8	0.455	0.295	0.0	13:29:04.848
	18.8	19.5	18.8		1091.0	0.5	93.0	10.6	0.0	13.5	159.0	14.0	18.8	0.455	0.295	0.0	13:29:05.089
	18.8	19.5	18.8		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.455	0.295	0.0	13:29:05.356
	18.8	19.5	18.8		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.455	0.295	0.0	13:29:05.604
	18.8	19.5	18.8		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.455	0.295	0.0	13:29:05.850
	18.8	19.5	18.8		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.455	0.295	0.0	13:29:06.096
	18.8	19.5	18.8		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.455	0.295	0.0	13:29:06.338
	18.8	19.5	18.8		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.455	0.81	0.0	13:29:06.608
	18.8	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.455	0.81	0.0	13:29:06.608
	18.8	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.67	0.81	0.0	13:29:06.883
	18.8	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.67	0.81	0.0	13:29:07.137
	18.8	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.67	0.81	0.0	13:29:07.630
	18.8	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.67	0.81	0.0	13:29:07.865
	18.8	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.67	0.81	0.0	13:29:08.130
	18.8	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	18.8	0.67	0.81	0.0	13:29:08.130
	18.8	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	159.0	14.0	19.2	0.67	0.81	0.0	13:29:08.382
	18.8	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:08.629
	17.2	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:08.874
	17.2	19.5	16.4		1091.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:09.123
	17.2	19.5	16.4		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:09.393
	17.2	19.5	16.4		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:09.646
	17.2	19.5	16.4		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:09.894
	17.2	19.5	16.4		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:10.144
	17.2	19.5	16.4		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:10.424
	17.2	19.5	16.4		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:10.698
	17.2	19.5	16.4		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.81	0.0	13:29:10.960
	17.2	19.5	16.4		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.935	0.0	13:29:11.216
	17.2	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.67	0.935	0.0	13:29:11.216
	17.2	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.85	0.935	0.0	13:29:11.489
	17.2	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.85	0.935	0.0	13:29:11.741
	17.2	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.85	0.935	0.0	13:29:12.285
	17.2	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.85	0.935	0.0	13:29:12.521
	17.2	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.85	0.935	0.0	13:29:12.800
	17.2	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	19.2	0.85	0.935	0.0	13:29:12.800
	17.2	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	14.1	0.85	0.935	0.0	13:29:13.072
	17.2	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	14.1	0.85	0.935	0.0	13:29:13.316
	13.3	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	14.1	0.85	0.935	0.0	13:29:13.564
	13.3	19.5	15.6		1132.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	14.1	0.85	0.935	0.0	13:29:13.814
	13.3	19.5	15.6		947.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	14.1	0.85	0.935	0.0	13:29:14.071
	13.3	19.5	15.6		947.0	0.5	93.0	10.6	0.0	14.5	161.0	14.0	14.1	0.85	0.935	0.0	13:29:14.317
	13.3	19.5	15.6		947.0	0.5	93.0	10.6	0.0	15.0	161.0	14.0	14.1	0.85	0.935	0.0	13:29:14.565
	13.3	19.5	15.6		947.0	0.5	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.85	0.935	0.0	13:29:14.820
	13.3	19.5	15.6		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.85	0.935	0.0	13:29:15.080
	13.3	19.5	15.6		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.85	0.935	0.0	13:29:15.329
	13.3	19.5	15.6		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.85	0.935	0.0	13:29:15.575
	13.3	19.5	15.6		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.85	0.91	0.0	13:29:15.824
	13.3	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.85	0.91	0.0	13:29:15.824
	13.3	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.895	0.91	0.0	13:29:16.075
	13.3	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.895	0.91	0.0	13:29:16.336
	13.3	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.895	0.91	0.0	13:29:16.837
	13.3	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.895	0.91	0.0	13:29:17.073
	13.3	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.895	0.91	0.0	13:29:17.337
	13.3	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	14.1	0.895	0.91	0.0	13:29:17.338
	13.3	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:17.590
	13.3	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:17.836
	11.7	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:18.084
	11.7	19.5	10.9		947.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:18.330
	11.7	19.5	10.9		988.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:18.582
	11.7	19.5	10.9		988.0	0.3	95.0	10.6	0.0	15.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:18.855
	11.7	19.5	10.9		988.0	0.3	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:19.111
	11.7	19.5	10.9		988.0	0.3	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:19.361
	11.7	19.5	10.9		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:19.609
	11.7	19.5	10.9		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:19.866
	11.7	19.5	10.9		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.895	0.91	0.0	13:29:20.114
	11.7	19.5	10.9		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.895	0.065	0.0	13:29:20.380
	11.7	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.895	0.065	0.0	13:29:20.380
	11.7	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.11	0.065	0.0	13:29:20.624
	11.7	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.11	0.065	0.0	13:29:20.874
	11.7	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.0	19.6	0.11	0.065	0.0	13:29:21.409
	11.7	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.1	19.6	0.11	0.065	0.0	13:29:21.656
	11.7	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.1	19.6	0.11	0.065	0.0	13:29:21.925
	11.7	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.1	19.6	0.11	0.065	0.0	13:29:21.925
	11.7	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.1	20.0	0.11	0.065	0.0	13:29:22.175
	11.7	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.1	20.0	0.11	0.065	0.0	13:29:22.442
	15.6	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.1	20.0	0.11	0.065	0.0	13:29:22.699
	15.6	19.5	14.1		988.0	0.5	95.0	10.6	0.0	13.0	161.0	14.1	20.0	0.11	0.065	0.0	13:29:22.945
	15.6	19.5	14.1		991.0	0.5	95.0	10.6	0.0	13.0	161.0	14.1	20.0	0.11	0.065	0.0	13:29:23.195
	15.6	19.5	14.1		991.0	0.5	95.0	10.6	0.0	13.0	161.0	14.1	20.0	0.11	0.065	0.0	13:29:23.457
	15.6	19.5	14.1		991.0	0.5	95.0	10.6	0.0	15.5	161.0	14.1	20.0	0.11	0.065	0.0	13:29:23.717
	15.6	19.5	14.1		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.1	20.0	0.11	0.065	0.0	13:29:23.964
	15.6	19.5	14.1		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.1	20.0	0.11	0.065	0.0	13:29:24.234
	15.6	19.5	14.1		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.1	20.0	0.11	0.065	0.0	13:29:24.485
	15.6	19.5	14.1		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.1	20.0	0.11	0.065	0.0	13:29:24.734
	15.6	19.5	14.1		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.1	20.0	0.11	0.075	0.0	13:29:24.978
	15.6	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.1	20.0	0.11	0.075	0.0	13:29:24.978
	15.6	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.1	20.0	0.13	0.075	0.0	13:29:25.226
	15.6	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.1	20.0	0.13	0.075	0.0	13:29:25.468
	15.6	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.1	20.0	0.13	0.075	0.0	13:29:25.975
	15.6	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.0	20.0	0.13	0.075	0.0	13:29:26.210
	15.6	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.0	20.0	0.13	0.075	0.0	13:29:26.473
	15.6	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.0	20.0	0.13	0.075	0.0	13:29:26.474
	15.6	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.0	19.2	0.13	0.075	0.0	13:29:26.728
	15.6	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.0	19.2	0.13	0.075	0.0	13:29:26.976
	14.8	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.0	19.2	0.13	0.075	0.0	13:29:27.225
	14.8	19.5	16.4		991.0	0.5	93.0	10.6	0.0	15.5	161.0	14.0	19.2	0.13	0.075	0.0	13:29:27.482
	14.8	19.5	16.4		1037.0	0.5	93.0	10.6	0.0	15.5	161.0	14.0	19.2	0.13	0.075	0.0	13:29:27.752
	14.8	19.5	16.4		1037.0	0.5	93.0	10.6	0.0	15.5	161.0	14.0	19.2	0.13	0.075	0.0	13:29:28.025
	14.8	19.5	16.4		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.13	0.075	0.0	13:29:28.272
	14.8	19.5	16.4		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.13	0.075	0.0	13:29:28.516
	14.8	19.5	16.4		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.13	0.075	0.0	13:29:28.787
	14.8	19.5	16.4		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.13	0.075	0.0	13:29:29.038
	14.8	19.5	16.4		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.13	0.075	0.0	13:29:29.283
	14.8	19.5	16.4		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.13	0.095	0.0	13:29:29.533
	14.8	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.13	0.095	0.0	13:29:29.534
	14.8	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.12	0.095	0.0	13:29:29.800
	14.8	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.12	0.095	0.0	13:29:30.053
	14.8	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.12	0.095	0.0	13:29:30.563
	14.8	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.12	0.095	0.0	13:29:30.799
	14.8	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.12	0.095	0.0	13:29:31.066
	14.8	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	19.2	0.12	0.095	0.0	13:29:31.066
	14.8	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:31.315
	14.8	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:31.586
	18.0	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:31.862
	18.0	19.5	18.8		1037.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:32.107
	18.0	19.5	18.8		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:32.351
	18.0	19.5	18.8		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:32.597
	18.0	19.5	18.8		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:32.844
	18.0	19.5	18.8		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:33.119
	18.0	19.5	18.8		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:33.366
	18.0	19.5	18.8		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:33.608
	18.0	19.5	18.8		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.095	0.0	13:29:33.876
	18.0	19.5	18.8		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.845	0.0	13:29:34.134
	18.0	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.12	0.845	0.0	13:29:34.135
	18.0	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.715	0.845	0.0	13:29:34.402
	18.0	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.715	0.845	0.0	13:29:34.664
	18.0	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.715	0.845	0.0	13:29:35.201
	18.0	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.715	0.845	0.0	13:29:35.437
	18.0	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.715	0.845	0.0	13:29:35.698
	18.0	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	18.8	0.715	0.845	0.0	13:29:35.698
	18.0	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	161.0	14.0	10.6	0.715	0.845	0.0	13:29:35.972
	18.0	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:36.219
	16.4	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:36.486
	16.4	19.5	17.2		1069.0	0.5	93.0	10.6	0.0	14.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:36.736
	16.4	19.5	17.2		1023.0	0.5	93.0	10.6	0.0	14.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:36.986
	16.4	19.5	17.2		1023.0	0.5	93.0	10.6	0.0	14.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:37.228
	16.4	19.5	17.2		1023.0	0.5	93.0	10.6	0.0	17.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:37.478
	16.4	19.5	17.2		1023.0	0.5	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:37.737
	16.4	19.5	17.2		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:37.986
	16.4	19.5	17.2		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:38.266
	16.4	19.5	17.2		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.715	0.845	0.0	13:29:38.522
	16.4	19.5	17.2		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.715	0.96	0.0	13:29:38.772
	16.4	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.715	0.96	0.0	13:29:38.772
	16.4	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.925	0.96	0.0	13:29:39.039
	16.4	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.925	0.96	0.0	13:29:39.314
	16.4	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.925	0.96	0.0	13:29:39.854
	16.4	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.925	0.96	0.0	13:29:40.091
	16.4	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.925	0.96	0.0	13:29:40.364
	16.4	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	10.6	0.925	0.96	0.0	13:29:40.365
	16.4	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	14.5	0.925	0.96	0.0	13:29:40.618
	16.4	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	14.5	0.925	0.96	0.0	13:29:40.865
	11.7	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	14.5	0.925	0.96	0.0	13:29:41.109
	11.7	19.5	14.1		1023.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	14.5	0.925	0.96	0.0	13:29:41.358
	11.7	19.5	14.1		895.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	14.5	0.925	0.96	0.0	13:29:41.605
	11.7	19.5	14.1		895.0	0.3	95.0	10.6	0.0	17.0	163.0	14.0	14.5	0.925	0.96	0.0	13:29:41.854
	11.7	19.5	14.1		895.0	0.3	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.925	0.96	0.0	13:29:42.107
	11.7	19.5	14.1		895.0	0.3	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.925	0.96	0.0	13:29:42.357
	11.7	19.5	14.1		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.925	0.96	0.0	13:29:42.629
	11.7	19.5	14.1		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.925	0.96	0.0	13:29:42.902
	11.7	19.5	14.1		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.925	0.96	0.0	13:29:43.151
	11.7	19.5	14.1		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.925	0.045	0.0	13:29:43.409
	11.7	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.925	0.045	0.0	13:29:43.409
	11.7	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.24	0.045	0.0	13:29:43.654
	11.7	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.24	0.045	0.0	13:29:43.897
	11.7	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.24	0.045	0.0	13:29:44.399
	11.7	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.24	0.045	0.0	13:29:44.635
	11.7	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.24	0.045	0.0	13:29:44.881
	11.7	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	14.5	0.24	0.045	0.0	13:29:44.881
	11.7	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	19.2	0.24	0.045	0.0	13:29:45.128
	11.7	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	19.2	0.24	0.045	0.0	13:29:45.384
	14.1	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	19.2	0.24	0.045	0.0	13:29:45.633
	14.1	19.5	11.7		895.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	19.2	0.24	0.045	0.0	13:29:45.877
	14.1	19.5	11.7		1011.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	19.2	0.24	0.045	0.0	13:29:46.144
	14.1	19.5	11.7		1011.0	0.5	95.0	10.6	0.0	13.5	163.0	14.0	19.2	0.24	0.045	0.0	13:29:46.412
	14.1	19.5	11.7		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.24	0.045	0.0	13:29:46.665
	14.1	19.5	11.7		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.24	0.045	0.0	13:29:46.909
	14.1	19.5	11.7		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.24	0.045	0.0	13:29:47.182
	14.1	19.5	11.7		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.24	0.045	0.0	13:29:47.454
	14.1	19.5	11.7		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.24	0.045	0.0	13:29:47.710
	14.1	19.5	11.7		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.24	0.085	0.0	13:29:47.983
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.24	0.085	0.0	13:29:47.983
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.1	0.085	0.0	13:29:48.259
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.1	0.085	0.0	13:29:48.522
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.1	0.085	0.0	13:29:49.028
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.1	0.085	0.0	13:29:49.263
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.1	0.085	0.0	13:29:49.517
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	19.2	0.1	0.085	0.0	13:29:49.517
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	20.0	0.1	0.085	0.0	13:29:49.767
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	20.0	0.1	0.085	0.0	13:29:50.022
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	20.0	0.1	0.085	0.0	13:29:50.277
	14.1	19.5	16.4		1011.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	20.0	0.1	0.085	0.0	13:29:50.546
	14.1	19.5	16.4		970.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	20.0	0.1	0.085	0.0	13:29:50.814
	14.1	19.5	16.4		970.0	0.5	95.0	10.6	0.0	13.0	163.0	14.0	20.0	0.1	0.085	0.0	13:29:51.082
	14.1	19.5	16.4		970.0	0.5	95.0	10.6	0.0	14.0	163.0	14.0	20.0	0.1	0.085	0.0	13:29:51.330
